activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,True,False,False,False,False,False,0Ak,Auth Session,Auth Sessions,False,False,False,AuthSession,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthSession/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthSession/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthSession')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cI,Authorization Form,Authorization Forms,True,False,True,AuthorizationForm,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationForm/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationForm/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationForm/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationForm/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationForm')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cK,Authorization Form Consent,Authorization Form Consents,True,False,True,AuthorizationFormConsent,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsent/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormConsent/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormConsent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsent')])"
False,ChangeEvent,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Authorization Form Consent Change Event,Authorization Form Consent Change Event,False,False,False,AuthorizationFormConsentChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentChangeEvent')])"
False,History,AuthorizationFormConsent,False,False,False,False,False,False,False,False,False,False,,Authorization Form Consent History,Authorization Form Consent History,False,False,False,AuthorizationFormConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentHistory')])"
False,Share,AuthorizationFormConsent,True,False,False,False,True,False,False,False,False,False,,Authorization Form Consent Share,Authorization Form Consent Share,False,False,False,AuthorizationFormConsentShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormConsentShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cM,Authorization Form Data Use,Authorization Form Data Uses,True,False,True,AuthorizationFormDataUse,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormDataUse/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUse')])"
False,History,AuthorizationFormDataUse,False,False,False,False,False,False,False,False,False,False,,Authorization Form Data Use History,Authorization Form Data Use History,False,False,False,AuthorizationFormDataUseHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUseHistory')])"
False,Share,AuthorizationFormDataUse,True,False,False,False,True,False,False,False,False,False,,Authorization Form Data Use Share,Authorization Form Data Use Share,False,False,False,AuthorizationFormDataUseShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormDataUseShare')])"
False,History,AuthorizationForm,False,False,False,False,False,False,False,False,False,False,,Authorization Form History,Authorization Form History,False,False,False,AuthorizationFormHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormHistory')])"
False,Share,AuthorizationForm,True,False,False,False,True,False,False,False,False,False,,Authorization Form Share,Authorization Form Share,False,False,False,AuthorizationFormShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormShare/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0cN,Authorization Form Text,Authorization Form Texts,True,False,True,AuthorizationFormText,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormText/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormText/describe'), ('quickActions', '/services/data/v57.0/sobjects/AuthorizationFormText/quickActions'), ('layouts', '/services/data/v57.0/sobjects/AuthorizationFormText/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormText')])"
False,History,AuthorizationFormText,False,False,False,False,False,False,False,False,False,False,,Authorization Form Text History,Authorization Form Text History,False,False,False,AuthorizationFormTextHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/AuthorizationFormTextHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/AuthorizationFormTextHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/AuthorizationFormTextHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,08P,Background Operation,Background Operations,True,False,False,BackgroundOperation,True,True,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BackgroundOperation/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BackgroundOperation/{ID}'), ('describe', '/services/data/v57.0/sobjects/BackgroundOperation/describe'), ('layouts', '/services/data/v57.0/sobjects/BackgroundOperation/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BackgroundOperation')])"
False,,,False,False,False,False,False,False,False,False,False,False,1QQ,Batch Apex Error Platform Event,Batch Apex Error Platform Events,False,False,False,BatchApexErrorEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BatchApexErrorEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BatchApexErrorEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BatchApexErrorEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BatchApexErrorEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,016,Letterhead,Letterheads,False,False,False,BrandTemplate,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandTemplate')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Lw,Branding Set,Branding Sets,False,False,False,BrandingSet,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandingSet/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandingSet/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandingSet')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ly,Branding Set Property,Branding Set Properties,False,False,False,BrandingSetProperty,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BrandingSetProperty/{ID}'), ('describe', '/services/data/v57.0/sobjects/BrandingSetProperty/describe'), ('sobject', '/services/data/v57.0/sobjects/BrandingSetProperty')])"
False,,,True,False,False,False,True,False,False,False,False,False,5LH,Briefcase Assignment,Briefcase Assignments,False,False,False,BriefcaseAssignment,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseAssignment')])"
False,ChangeEvent,BriefcaseAssignment,False,False,False,False,False,False,False,False,False,False,,Briefcase Assignment Change Event,Briefcase Assignment Change Event,False,False,False,BriefcaseAssignmentChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseAssignmentChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,1rY,Briefcase Definition,Briefcase Definitions,False,False,False,BriefcaseDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseDefinition')])"
False,ChangeEvent,BriefcaseDefinition,False,False,False,False,False,False,False,False,False,False,,Briefcase Definition Change Event,Briefcase Definition Change Event,False,False,False,BriefcaseDefinitionChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseDefinitionChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,1rX,Briefcase Rule,Briefcase Rules,False,False,False,BriefcaseRule,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseRule/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseRule/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseRule')])"
False,,,False,False,False,False,False,False,False,False,False,False,1rZ,Briefcase Rule Filter,Briefcase Rule Filters,False,False,False,BriefcaseRuleFilter,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BriefcaseRuleFilter/{ID}'), ('describe', '/services/data/v57.0/sobjects/BriefcaseRuleFilter/describe'), ('sobject', '/services/data/v57.0/sobjects/BriefcaseRuleFilter')])"
False,,,True,False,False,False,True,False,False,False,False,False,1BU,Business Brand,Business Brands,True,False,True,BusinessBrand,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BusinessBrand/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/BusinessBrand/describe'), ('layouts', '/services/data/v57.0/sobjects/BusinessBrand/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BusinessBrand')])"
False,Share,BusinessBrand,True,False,False,False,True,False,False,False,False,False,,Business Brand Share,Business Brand Share,False,False,False,BusinessBrandShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BusinessBrandShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessBrandShare/describe'), ('sobject', '/services/data/v57.0/sobjects/BusinessBrandShare')])"
False,,,True,False,False,False,False,False,False,False,False,False,01m,Business Hours,Business Hours,True,False,True,BusinessHours,True,True,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/BusinessHours/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/BusinessHours/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessHours/describe'), ('layouts', '/services/data/v57.0/sobjects/BusinessHours/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/BusinessHours')])"
False,,,True,False,False,False,False,False,False,False,False,False,019,Business Process,Business Process,False,False,False,BusinessProcess,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/BusinessProcess/{ID}'), ('describe', '/services/data/v57.0/sobjects/BusinessProcess/describe'), ('sobject', '/services/data/v57.0/sobjects/BusinessProcess')])"
False,,,False,False,False,False,False,False,False,False,False,False,1e3,Calculated Insight Status Event,Calculated Insight Status Events,False,False,False,CalcInsightStatusEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CalcInsightStatusEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/CalcInsightStatusEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/CalcInsightStatusEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/CalcInsightStatusEvent')])"
